iris & 0.9741 & 0.9267 & 0.9611 & 0.8900 & 0.9707 & 0.2700 \\
cleveland & 0.7042 & 0.5521 & 0.5089 & 0.2664 & 0.9461 & 0.8643 \\
led7digit & 0.7660 & 0.7300 & 0.7393 & 0.6991 & 0.9708 & 1.4853 \\
pima & 0.8289 & 0.7174 & 0.6114 & 0.3523 & 0.9574 & 7.0557 \\
wdbc & 0.9766 & 0.9416 & 0.9493 & 0.8743 & 0.9821 & 3.9045 \\
monk2 & 0.9072 & 0.8562 & 0.8146 & 0.7135 & 0.9743 & 2.2931 \\
wisconsin & 0.9776 & 0.9608 & 0.9504 & 0.9131 & 0.9918 & 9.4304 \\
wine & 0.9832 & 0.9666 & 0.9745 & 0.9492 & 0.9708 & 0.3391 \\
glass & 0.8084 & 0.7291 & 0.7159 & 0.5946 & 0.9318 & 0.4199 \\
banknote & 0.9989 & 0.9964 & 0.9977 & 0.9926 & 0.9894 & 12.2694 \\
appendicitis & 0.9665 & 0.9375 & 0.8231 & 0.6294 & 0.9811 & 0.3498 \\
balance & 0.8905 & 0.8769 & 0.7944 & 0.7688 & 0.9733 & 3.8255 \\
bands & 0.8162 & 0.6680 & 0.5940 & 0.2643 & 0.9332 & 1.3530 \\
contraceptive & 0.6406 & 0.4773 & 0.4409 & 0.1889 & 0.9330 & 16.9860 \\
dermatology & 0.9789 & 0.9289 & 0.9733 & 0.9098 & 0.9690 & 1.5115 \\
ecoli & 0.8926 & 0.8254 & 0.8429 & 0.7448 & 0.9417 & 1.2752 \\
haberman & 0.8134 & 0.7578 & 0.3781 & 0.1659 & 0.9745 & 1.6995 \\
hayes-roth & 0.7847 & 0.6813 & 0.6616 & 0.4987 & 0.9038 & 0.2399 \\
heart & 0.8840 & 0.8037 & 0.7630 & 0.5949 & 0.9607 & 0.8990 \\
hepatitis & 0.9208 & 0.8625 & 0.6728 & 0.4790 & 0.9588 & 0.1211 \\
mammographic & 0.8535 & 0.8145 & 0.7067 & 0.6281 & 0.9793 & 8.4882 \\
newthyroid & 0.9736 & 0.9551 & 0.9396 & 0.8972 & 0.9753 & 0.8561 \\
tae & 0.7182 & 0.5104 & 0.5728 & 0.2575 & 0.9139 & 0.2509 \\
vehicle & 0.8080 & 0.6633 & 0.7440 & 0.5511 & 0.9204 & 6.3843 \\
vowel & 0.9774 & 0.9111 & 0.9752 & 0.9022 & 0.8437 & 9.8755 \\
yeast & 0.6891 & 0.5681 & 0.5917 & 0.4336 & 0.9423 & 18.0281 \\
 & 0.8666 & 0.7930 & 0.7576 & 0.6215 & 0.9534 & 4.2491 \\
 &  &  &  &  &  &  \\
banana & 0.8633 & 0.8692 & 0.7302 & 0.7319 & 0.9896 & 17.1335 \\
cardiotocography & 0.8858 & 0.8889 & 0.6940 & 0.6839 & 0.9746 & 3.0763 \\
eye-state & 0.7977 & 0.7742 & 0.6026 & 0.5449 & 0.9110 & 270.1560 \\
page-blocks & 0.9342 & 0.9408 & 0.6493 & 0.6349 & 0.9959 & 16.5685 \\
penbased & 0.9723 & 0.9798 & 0.9703 & 0.9776 & 0.9655 & 109.4700 \\
satimage & 0.8632 & 0.8615 & 0.8334 & 0.8289 & 0.9789 & 32.1135 \\
thyroid & 0.9365 & 0.9440 & 0.4528 & 0.4337 & 0.9964 & 30.7640 \\
segment & 0.1909 & 0.1489 & 0.0577 & 0.0071 & 0.9684 & 3.8059 \\
coil2000 & 0.9099 & 0.9146 & 0.0526 & 0.0135 & 0.9952 & 91.0547 \\
magic & 0.8211 & 0.8115 & 0.6112 & 0.5762 & 0.9630 & 316.5210 \\
marketing & 0.2945 & 0.2837 & 0.1790 & 0.1649 & 0.9923 & 34.3821 \\
phoneme & 0.7932 & 0.7953 & 0.5156 & 0.5060 & 0.9915 & 17.3694 \\
ring & 0.6782 & 0.6812 & 0.3626 & 0.3585 & 0.9962 & 37.9116 \\
spambase & 0.8732 & 0.8777 & 0.7438 & 0.7424 & 0.9873 & 12.6539 \\
texture & 0.9563 & 0.9616 & 0.9529 & 0.9578 & 0.8216 & 113.3510 \\
titanic & 0.7730 & 0.7814 & 0.4506 & 0.4552 & 0.9894 & 3.5486 \\
twonorm & 0.9509 & 0.9577 & 0.9119 & 0.9154 & 0.9846 & 38.1463 \\
 & 0.7938 & 0.7925 & 0.5747 & 0.5608 & 0.9707 & 67.5310 \\
 &  &  &  &  &  &  \\
credit-card & 0.7956 & 0.7950 & 0.2746 & 0.2715 & 0.9971 & 103.3980 \\
shuttle & 0.9658 & 0.9854 & 0.9398 & 0.9575 & 0.9982 & 473.9070 \\
 & 0.8807 & 0.8902 & 0.6072 & 0.6145 & 0.9976 & 288.6525 \\
