iris & 0.5400 & 0.5467 & 0.3100 & 0.3200 & 0.8833 & 5.5023 \\
cleveland & 0.6995 & 0.5729 & 0.5127 & 0.2824 & 0.6000 & 6.3971 \\
led7digit & 0.5527 & 0.5160 & 0.5020 & 0.4613 & 0.8240 & 11.9904 \\
pima & 0.8002 & 0.6972 & 0.5542 & 0.3114 & 0.6133 & 18.1228 \\
wdbc & 0.8521 & 0.8519 & 0.6553 & 0.6578 & 0.8538 & 23.9792 \\
monk2 & 0.6772 & 0.6479 & 0.3484 & 0.2897 & 0.8639 & 12.4095 \\
wisconsin & 0.7849 & 0.7956 & 0.4227 & 0.4501 & 0.9149 & 39.3925 \\
wine & 0.5652 & 0.5539 & 0.3467 & 0.3296 & 0.8933 & 8.3321 \\
glass & 0.5492 & 0.5655 & 0.3256 & 0.3274 & 0.7813 & 4.4381 \\
banknote & 0.7390 & 0.7355 & 0.4367 & 0.4300 & 0.9587 & 157.4090 \\
appendicitis & 0.6647 & 0.6575 & 0.0856 & 0.0546 & 0.7925 & 1.7964 \\
balance & 0.4461 & 0.4325 & 0.1961 & 0.1813 & 0.9686 & 48.2580 \\
bands & 0.7586 & 0.6377 & 0.4917 & 0.2357 & 0.5882 & 9.8358 \\
contraceptive & 0.6986 & 0.4528 & 0.5339 & 0.1546 & 0.5468 & 37.5165 \\
dermatology & 0.6459 & 0.6480 & 0.5522 & 0.5552 & 0.9059 & 16.5175 \\
ecoli & 0.7478 & 0.7249 & 0.6330 & 0.5976 & 0.7229 & 6.8582 \\
haberman & 0.7321 & 0.6872 & 0.3222 & 0.1714 & 0.6794 & 5.1684 \\
hayes-roth & 0.4563 & 0.4500 & 0.1113 & 0.1064 & 0.7663 & 2.1052 \\
heart & 0.7185 & 0.7148 & 0.4190 & 0.4175 & 0.7233 & 5.4765 \\
hepatitis & 0.5903 & 0.5875 & 0.1514 & 0.1471 & 0.7925 & 1.3769 \\
mammographic & 0.7645 & 0.6952 & 0.5278 & 0.3888 & 0.7325 & 21.4182 \\
newthyroid & 0.7107 & 0.7255 & 0.0031 & 0.0395 & 0.8977 & 6.3003 \\
tae & 0.4747 & 0.3958 & 0.2144 & 0.0949 & 0.6967 & 1.7932 \\
vehicle & 0.7788 & 0.6904 & 0.7048 & 0.5867 & 0.6264 & 25.0300 \\
vowel & 0.5505 & 0.5333 & 0.5056 & 0.4867 & 0.8702 & 42.3341 \\
yeast & 0.7308 & 0.5445 & 0.6486 & 0.4052 & 0.5676 & 40.2190 \\
 & 0.6626 & 0.6177 & 0.4044 & 0.3263 & 0.7717 & 21.5376 \\
 &  &  &  &  &  &  \\
banana & 0.8050 & 0.8013 & 0.6016 & 0.5828 & 0.7280 & 84.1568 \\
cardiotocography & 0.8283 & 0.8282 & 0.4189 & 0.3822 & 0.7138 & 22.3631 \\
eye-state & 0.7666 & 0.7295 & 0.5189 & 0.4281 & 0.6508 & 233.4130 \\
page-blocks & 0.9259 & 0.9258 & 0.5842 & 0.5230 & 0.8192 & 108.7890 \\
penbased & 0.9352 & 0.9390 & 0.9291 & 0.9323 & 0.5503 & 199.4800 \\
satimage & 0.8348 & 0.8182 & 0.8007 & 0.7783 & 0.5464 & 189.0800 \\
thyroid & 0.8317 & 0.8125 & 0.4056 & 0.2997 & 0.8765 & 168.3580 \\
segment & 0.4871 & 0.1623 & 0.4032 & 0.0227 & 0.5987 & 21.4625 \\
coil2000 & 0.9171 & 0.8938 & 0.3499 & 0.0775 & 0.6987 & 266.3050 \\
magic & 0.8032 & 0.7798 & 0.5325 & 0.4562 & 0.6845 & 319.2850 \\
marketing & 0.5438 & 0.2746 & 0.4821 & 0.1740 & 0.5708 & 94.6385 \\
phoneme & 0.7567 & 0.7530 & 0.2580 & 0.2201 & 0.6511 & 58.1494 \\
ring & 0.9608 & 0.8303 & 0.9315 & 0.6595 & 0.5230 & 150.5110 \\
spambase & 0.8336 & 0.8186 & 0.6403 & 0.5936 & 0.6711 & 90.7451 \\
texture & 0.8847 & 0.8831 & 0.8742 & 0.8714 & 0.6330 & 117.4850 \\
titanic & 0.6750 & 0.6820 & 0.0236 & 0.0245 & 0.7902 & 20.4498 \\
twonorm & 0.8566 & 0.8520 & 0.7232 & 0.7039 & 0.7399 & 184.9760 \\
 & 0.8027 & 0.7520 & 0.5575 & 0.4547 & 0.6733 & 137.0381 \\
 &  &  &  &  &  &  \\
credit-card & 0.8316 & 0.7452 & 0.4495 & 0.1684 & 0.5853 & 490.8110 \\
shuttle & 0.9983 & 0.9985 & 0.9959 & 0.9958 & 0.8312 & 1903.2900 \\
 & 0.9150 & 0.8719 & 0.7227 & 0.5821 & 0.7083 & 0.9150 \\
